11.3613,8.6833,11.1545,12.6221,13.1488,14.5196,16.4064,15.9203,17.4766,17.5096,18.1131,18.2676,19.7505,19.6103,19.6941
10.3411,11.6277,10.5949,9.4753,9.2788,9.3427,9.1055,8.1197,6.9503,5.5226,5.2644,4.49,5.2967,5.8872,4.1063
1,-2.3409,0.47355,0.91329,0.7661,0.98279,1.3021,0.66975,0.9842,0.64629,0.63109,0.46172,0.82458,0.48179,0.34039
0,1.1687,-0.11892,-0.56158,-0.42256,-0.24825,-0.24437,-0.50654,-0.74162,-0.98534,-0.72695,-0.74381,-0.19291,0.085426,-0.57764
